Param,Location,y
EC (us/cm),S1,1594.0
EC (us/cm),S1,1608.0
EC (us/cm),S1,1603.0
EC (us/cm),S1,1521.0
EC (us/cm),S1,1544.0
EC (us/cm),S1,1525.0
EC (us/cm),S1,1524.0
EC (us/cm),S1,1627.0
EC (us/cm),S1,1643.0
EC (us/cm),S1,1638.0
EC (us/cm),S1,1645.0
EC (us/cm),S1,1635.0
EC (us/cm),S1,1631.0
EC (us/cm),S1,1639.0
EC (us/cm),S1,1634.0
EC (us/cm),S1,1650.0
EC (us/cm),S1,1647.0
EC (us/cm),S1,1642.0
EC (us/cm),S1,1640.0
EC (us/cm),S1,1650.0
EC (us/cm),S1,1645.0
EC (us/cm),S1,1636.0
EC (us/cm),S2,1679.0
EC (us/cm),S2,1690.0
EC (us/cm),S2,1680.0
EC (us/cm),S2,1697.0
EC (us/cm),S2,1692.0
EC (us/cm),S2,1686.0
EC (us/cm),S2,1696.0
EC (us/cm),S2,1687.0
EC (us/cm),S2,1682.0
EC (us/cm),S2,1696.0
EC (us/cm),S2,1686.0
EC (us/cm),S2,1690.0
EC (us/cm),S2,1689.0
EC (us/cm),S2,1695.0
EC (us/cm),S2,1692.0
EC (us/cm),S2,1701.0
EC (us/cm),S2,1951.0
EC (us/cm),S2,1984.0
EC (us/cm),S2,1903.0
EC (us/cm),S2,1959.0
EC (us/cm),S2,1884.0
EC (us/cm),S2,1801.0
EC (us/cm),S2,1864.0
EC (us/cm),S2,1723.0
EC (us/cm),S2,1895.0
EC (us/cm),S2,1816.0
EC (us/cm),S2,1771.0
EC (us/cm),S2,1734.0
EC (us/cm),S2,1757.0
EC (us/cm),S2,1708.0
EC (us/cm),S2,1721.0
EC (us/cm),S2,2007.0
EC (us/cm),S2,2058.0
EC (us/cm),S2,2031.0
EC (us/cm),S2,2105.0
EC (us/cm),S2,2109.0
EC (us/cm),S2,2031.0
EC (us/cm),S2,2105.0
EC (us/cm),S2,2152.0
EC (us/cm),S2,2153.0
EC (us/cm),S2,2135.0
EC (us/cm),S2,2012.0
EC (us/cm),S2,2014.0
EC (us/cm),S2,2091.0
EC (us/cm),S2,2111.0
EC (us/cm),S2,2067.0
EC (us/cm),S2,2168.0
EC (us/cm),S2,1882.0
EC (us/cm),S2,1806.0
EC (us/cm),S2,1941.0
EC (us/cm),S2,1935.0
EC (us/cm),S2,2100.0
EC (us/cm),S2,1928.0
EC (us/cm),S2,2067.0
EC (us/cm),S2,2116.0
EC (us/cm),S2,2075.0
EC (us/cm),S2,2012.0
EC (us/cm),S2,2029.0
EC (us/cm),S2,1983.0
EC (us/cm),S2,2104.0
EC (us/cm),S2,1847.0
EC (us/cm),S2,2093.0
EC (us/cm),S2,1785.0
EC (us/cm),S2,1754.0
EC (us/cm),S2,1775.0
EC (us/cm),S2,1766.0
EC (us/cm),S2,1782.0
EC (us/cm),S2,1752.0
EC (us/cm),S2,1768.0
EC (us/cm),S2,1782.0
EC (us/cm),S2,1768.0
EC (us/cm),S2,1771.0
EC (us/cm),S2,1749.0
EC (us/cm),S2,1757.0
EC (us/cm),S2,1751.0
EC (us/cm),S2,1746.0
EC (us/cm),S2,1744.0
EC (us/cm),S2,1741.0
EC (us/cm),S2,1705.0
EC (us/cm),S2,1737.0
EC (us/cm),S2,1732.0
EC (us/cm),S2,1726.0
EC (us/cm),S2,1746.0
EC (us/cm),S2,1720.0
EC (us/cm),S2,1711.0
EC (us/cm),S2,1737.0
EC (us/cm),S2,1709.0
EC (us/cm),S2,1708.0
EC (us/cm),S2,1728.0
EC (us/cm),S2,1720.0
EC (us/cm),S2,1704.0
EC (us/cm),S2,1740.0
EC (us/cm),S2,1741.0
EC (us/cm),S2,1745.0
EC (us/cm),S2,1752.0
EC (us/cm),S2,1766.0
EC (us/cm),S2,1711.0
EC (us/cm),S2,1727.0
EC (us/cm),S2,1765.0
EC (us/cm),S2,1747.0
EC (us/cm),S2,1751.0
EC (us/cm),S2,1777.0
EC (us/cm),S2,1758.0
EC (us/cm),S2,1720.0
EC (us/cm),S2,1767.0
EC (us/cm),S2,1789.0
EC (us/cm),S2,1801.0
EC (us/cm),S2,1816.0
EC (us/cm),S2,1847.0
EC (us/cm),S2,1804.0
EC (us/cm),S2,1849.0
EC (us/cm),S2,1802.0
EC (us/cm),S2,1866.0
EC (us/cm),S2,1839.0
EC (us/cm),S2,1814.0
EC (us/cm),S2,1857.0
EC (us/cm),S2,1795.0
EC (us/cm),S2,1868.0
EC (us/cm),S2,1855.0
EC (us/cm),S2,1853.0
EC (us/cm),S2,1838.0
EC (us/cm),S2,1877.0
EC (us/cm),S2,1895.0
EC (us/cm),S2,1880.0
EC (us/cm),S2,1895.0
EC (us/cm),S2,1882.0
EC (us/cm),S2,1885.0
EC (us/cm),S2,1887.0
EC (us/cm),S2,1890.0
EC (us/cm),S2,1886.0
EC (us/cm),S2,1891.0
EC (us/cm),S2,1884.0
EC (us/cm),S2,1891.0
EC (us/cm),S2,1878.0
EC (us/cm),S2,1879.0
EC (us/cm),S2,1889.0
EC (us/cm),S2,1898.0
EC (us/cm),S2,1856.0
EC (us/cm),S2,1885.0
EC (us/cm),S2,1785.0
EC (us/cm),S2,1771.0
EC (us/cm),S2,1761.0
EC (us/cm),S2,1670.0
EC (us/cm),S2,1851.0
EC (us/cm),S2,1896.0
EC (us/cm),S2,1701.0
EC (us/cm),S2,1749.0
EC (us/cm),S2,1801.0
EC (us/cm),S2,1800.0
EC (us/cm),S2,1716.0
EC (us/cm),S2,1857.0
EC (us/cm),S2,1646.0
EC (us/cm),S2,1630.0
EC (us/cm),S2,1630.0
EC (us/cm),S2,1625.0
EC (us/cm),S2,1619.0
EC (us/cm),S2,1626.0
EC (us/cm),S2,1642.0
EC (us/cm),S2,1638.0
EC (us/cm),S2,1619.0
EC (us/cm),S2,1646.0
EC (us/cm),S2,1640.0
EC (us/cm),S2,1620.0
EC (us/cm),S2,1641.0
EC (us/cm),S2,1610.0
EC (us/cm),S2,1615.0
EC (us/cm),S2,1610.0
EC (us/cm),S2,1403.0
EC (us/cm),S2,1568.0
EC (us/cm),S2,1458.0
EC (us/cm),S2,1486.0
EC (us/cm),S2,1424.0
EC (us/cm),S2,1483.0
EC (us/cm),S2,1559.0
EC (us/cm),S2,1561.0
EC (us/cm),S2,1466.0
EC (us/cm),S2,1454.0
EC (us/cm),S2,1527.0
EC (us/cm),S2,1411.0
EC (us/cm),S2,1502.0
EC (us/cm),S2,1587.0
EC (us/cm),S2,1610.0
EC (us/cm),S2,1402.0
EC (us/cm),S2,1391.0
EC (us/cm),S2,1398.0
EC (us/cm),S2,1402.0
EC (us/cm),S2,1374.0
EC (us/cm),S2,1379.0
EC (us/cm),S2,1389.0
EC (us/cm),S2,1374.0
EC (us/cm),S2,1402.0
EC (us/cm),S2,1367.0
EC (us/cm),S2,1391.0
EC (us/cm),S2,1400.0
EC (us/cm),S2,1394.0
EC (us/cm),S2,1393.0
EC (us/cm),S2,1388.0
EC (us/cm),S2,1367.0
EC (us/cm),S2,1335.0
EC (us/cm),S2,1360.0
EC (us/cm),S2,1345.0
EC (us/cm),S2,1339.0
EC (us/cm),S2,1338.0
EC (us/cm),S2,1355.0
EC (us/cm),S2,1337.0
EC (us/cm),S2,1345.0
EC (us/cm),S2,1325.0
EC (us/cm),S2,1329.0
EC (us/cm),S2,1362.0
EC (us/cm),S2,1345.0
EC (us/cm),S2,1360.0
EC (us/cm),S2,1350.0
EC (us/cm),S2,1318.0
EC (us/cm),S2,1289.0
EC (us/cm),S2,1311.0
EC (us/cm),S2,1301.0
EC (us/cm),S2,1315.0
EC (us/cm),S2,1312.0
EC (us/cm),S2,1289.0
EC (us/cm),S2,1300.0
EC (us/cm),S2,1315.0
EC (us/cm),S2,1289.0
EC (us/cm),S2,1318.0
EC (us/cm),S2,1306.0
EC (us/cm),S2,1293.0
EC (us/cm),S2,1310.0
EC (us/cm),S2,1295.0
EC (us/cm),S2,1287.0
EC (us/cm),S2,1147.0
EC (us/cm),S2,1260.0
EC (us/cm),S2,1273.0
EC (us/cm),S2,1201.0
EC (us/cm),S2,1284.0
EC (us/cm),S2,1158.0
EC (us/cm),S2,1188.0
EC (us/cm),S2,1083.0
EC (us/cm),S2,1265.0
EC (us/cm),S2,1209.0
EC (us/cm),S2,1131.0
EC (us/cm),S2,1121.0
EC (us/cm),S2,1251.0
EC (us/cm),S2,1173.0
EC (us/cm),S2,1283.0
EC (us/cm),S2,1075.0
EC (us/cm),S2,1147.0
EC (us/cm),S2,1260.0
EC (us/cm),S2,1273.0
EC (us/cm),S2,1201.0
EC (us/cm),S2,1284.0
EC (us/cm),S2,1158.0
EC (us/cm),S2,1188.0
EC (us/cm),S2,1083.0
EC (us/cm),S2,1265.0
EC (us/cm),S2,1209.0
EC (us/cm),S2,1131.0
EC (us/cm),S2,1121.0
EC (us/cm),S2,1251.0
EC (us/cm),S2,1173.0
EC (us/cm),S2,1057.0
EC (us/cm),S2,962.0
EC (us/cm),S2,1021.0
EC (us/cm),S2,968.0
EC (us/cm),S2,973.0
EC (us/cm),S2,1002.0
EC (us/cm),S2,1011.0
EC (us/cm),S2,1007.0
EC (us/cm),S2,1003.0
EC (us/cm),S2,1056.0
EC (us/cm),S2,1034.0
EC (us/cm),S2,995.0
EC (us/cm),S2,999.0
EC (us/cm),S2,1017.0
EC (us/cm),S2,1047.0
EC (us/cm),S2,978.0
EC (us/cm),S2,952.0
EC (us/cm),S2,956.0
EC (us/cm),S2,985.0
EC (us/cm),S2,967.0
EC (us/cm),S2,989.0
EC (us/cm),S2,982.0
EC (us/cm),S2,990.0
EC (us/cm),S2,970.0
EC (us/cm),S2,979.0
EC (us/cm),S2,952.0
EC (us/cm),S2,977.0
EC (us/cm),S2,959.0
EC (us/cm),S2,974.0
EC (us/cm),S2,984.0
EC (us/cm),S2,954.0
EC (us/cm),S2,992.0
EC (us/cm),S2,1218.0
EC (us/cm),S2,1189.0
EC (us/cm),S2,1110.0
EC (us/cm),S2,1116.0
EC (us/cm),S2,1109.0
EC (us/cm),S2,1122.0
EC (us/cm),S2,1219.0
EC (us/cm),S2,1138.0
EC (us/cm),S2,1290.0
EC (us/cm),S2,1225.0
EC (us/cm),S2,1061.0
EC (us/cm),S2,1103.0
EC (us/cm),S2,1255.0
EC (us/cm),S2,1268.0
EC (us/cm),S2,1298.0
EC (us/cm),S2,1444.0
EC (us/cm),S2,1413.0
EC (us/cm),S2,1357.0
EC (us/cm),S2,1364.0
EC (us/cm),S2,1335.0
EC (us/cm),S2,1341.0
EC (us/cm),S2,1334.0
EC (us/cm),S2,1436.0
EC (us/cm),S2,1377.0
EC (us/cm),S2,1310.0
EC (us/cm),S2,1397.0
EC (us/cm),S2,1330.0
EC (us/cm),S2,1411.0
EC (us/cm),S2,1329.0
EC (us/cm),S2,1447.0
EC (us/cm),S2,1486.0
EC (us/cm),S2,1557.0
EC (us/cm),S2,1480.0
EC (us/cm),S2,1567.0
EC (us/cm),S2,1528.0
EC (us/cm),S2,1528.0
EC (us/cm),S2,1453.0
EC (us/cm),S2,1571.0
EC (us/cm),S2,1468.0
EC (us/cm),S2,1500.0
EC (us/cm),S2,1540.0
EC (us/cm),S2,1510.0
EC (us/cm),S2,1480.0
EC (us/cm),S2,1543.0
EC (us/cm),S2,1486.0
EC (us/cm),S2,1579.0
EC (us/cm),S2,1622.0
EC (us/cm),S2,1581.0
EC (us/cm),S2,1623.0
EC (us/cm),S2,1671.0
EC (us/cm),S2,1649.0
EC (us/cm),S2,1582.0
EC (us/cm),S2,1646.0
EC (us/cm),S2,1600.0
EC (us/cm),S2,1644.0
EC (us/cm),S2,1671.0
EC (us/cm),S2,1657.0
EC (us/cm),S2,1617.0
EC (us/cm),S2,1673.0
EC (us/cm),S2,1618.0
EC (us/cm),S2,1676.0
EC (us/cm),S2,1679.0
EC (us/cm),S2,1680.0
EC (us/cm),S2,1687.0
EC (us/cm),S2,1677.0
EC (us/cm),S2,1678.0
EC (us/cm),S2,1679.0
EC (us/cm),S2,1681.0
EC (us/cm),S2,1683.0
EC (us/cm),S2,1687.0
EC (us/cm),S2,1677.0
EC (us/cm),S2,1688.0
EC (us/cm),S2,1689.0
EC (us/cm),S2,1687.0
EC (us/cm),S2,1689.0
EC (us/cm),S3,1577.0
EC (us/cm),S3,1648.0
EC (us/cm),S3,1580.0
EC (us/cm),S3,1579.0
EC (us/cm),S3,1643.0
EC (us/cm),S3,1583.0
EC (us/cm),S3,1645.0
EC (us/cm),S3,1596.0
EC (us/cm),S3,1595.0
EC (us/cm),S3,1599.0
EC (us/cm),S3,1598.0
EC (us/cm),S3,1590.0
EC (us/cm),S3,1603.0
EC (us/cm),S3,1625.0
EC (us/cm),S3,1618.0
EC (us/cm),S3,1652.0
EC (us/cm),S3,1799.0
EC (us/cm),S3,1749.0
EC (us/cm),S3,1721.0
EC (us/cm),S3,1689.0
EC (us/cm),S3,1663.0
EC (us/cm),S3,1773.0
EC (us/cm),S3,1800.0
EC (us/cm),S3,1812.0
EC (us/cm),S3,1858.0
EC (us/cm),S3,1852.0
EC (us/cm),S3,1831.0
EC (us/cm),S3,1716.0
EC (us/cm),S3,1789.0
EC (us/cm),S3,1683.0
EC (us/cm),S3,1755.0
EC (us/cm),S3,1883.0
EC (us/cm),S3,1885.0
EC (us/cm),S3,1921.0
EC (us/cm),S3,1916.0
EC (us/cm),S3,2009.0
EC (us/cm),S3,1901.0
EC (us/cm),S3,1903.0
EC (us/cm),S3,1914.0
EC (us/cm),S3,1994.0
EC (us/cm),S3,1936.0
EC (us/cm),S3,1965.0
EC (us/cm),S3,1923.0
EC (us/cm),S3,1929.0
EC (us/cm),S3,1976.0
EC (us/cm),S3,1956.0
EC (us/cm),S3,2029.0
EC (us/cm),S3,1970.0
EC (us/cm),S3,1869.0
EC (us/cm),S3,2003.0
EC (us/cm),S3,1902.0
EC (us/cm),S3,1920.0
EC (us/cm),S3,1934.0
EC (us/cm),S3,1772.0
EC (us/cm),S3,1894.0
EC (us/cm),S3,1852.0
EC (us/cm),S3,1934.0
EC (us/cm),S3,1885.0
EC (us/cm),S3,1802.0
EC (us/cm),S3,1829.0
EC (us/cm),S3,1999.0
EC (us/cm),S3,1769.0
EC (us/cm),S3,1756.0
EC (us/cm),S3,1747.0
EC (us/cm),S3,1742.0
EC (us/cm),S3,1735.0
EC (us/cm),S3,1746.0
EC (us/cm),S3,1742.0
EC (us/cm),S3,1752.0
EC (us/cm),S3,1747.0
EC (us/cm),S3,1754.0
EC (us/cm),S3,1743.0
EC (us/cm),S3,1738.0
EC (us/cm),S3,1756.0
EC (us/cm),S3,1755.0
EC (us/cm),S3,1733.0
EC (us/cm),S3,1723.0
EC (us/cm),S3,1702.0
EC (us/cm),S3,1711.0
EC (us/cm),S3,1713.0
EC (us/cm),S3,1707.0
EC (us/cm),S3,1725.0
EC (us/cm),S3,1715.0
EC (us/cm),S3,1711.0
EC (us/cm),S3,1723.0
EC (us/cm),S3,1728.0
EC (us/cm),S3,1714.0
EC (us/cm),S3,1708.0
EC (us/cm),S3,1732.0
EC (us/cm),S3,1707.0
EC (us/cm),S3,1699.0
EC (us/cm),S3,1761.0
EC (us/cm),S3,1779.0
EC (us/cm),S3,1717.0
EC (us/cm),S3,1759.0
EC (us/cm),S3,1736.0
EC (us/cm),S3,1783.0
EC (us/cm),S3,1725.0
EC (us/cm),S3,1718.0
EC (us/cm),S3,1783.0
EC (us/cm),S3,1712.0
EC (us/cm),S3,1783.0
EC (us/cm),S3,1700.0
EC (us/cm),S3,1783.0
EC (us/cm),S3,1755.0
EC (us/cm),S3,1785.0
EC (us/cm),S3,1799.0
EC (us/cm),S3,1801.0
EC (us/cm),S3,1787.0
EC (us/cm),S3,1815.0
EC (us/cm),S3,1823.0
EC (us/cm),S3,1786.0
EC (us/cm),S3,1829.0
EC (us/cm),S3,1800.0
EC (us/cm),S3,1819.0
EC (us/cm),S3,1810.0
EC (us/cm),S3,1824.0
EC (us/cm),S3,1821.0
EC (us/cm),S3,1787.0
EC (us/cm),S3,1803.0
EC (us/cm),S3,1818.0
EC (us/cm),S3,1829.0
EC (us/cm),S3,1854.0
EC (us/cm),S3,1846.0
EC (us/cm),S3,1854.0
EC (us/cm),S3,1845.0
EC (us/cm),S3,1850.0
EC (us/cm),S3,1830.0
EC (us/cm),S3,1835.0
EC (us/cm),S3,1852.0
EC (us/cm),S3,1849.0
EC (us/cm),S3,1834.0
EC (us/cm),S3,1854.0
EC (us/cm),S3,1838.0
EC (us/cm),S3,1833.0
EC (us/cm),S3,1855.0
EC (us/cm),S3,1856.0
EC (us/cm),S3,1802.0
EC (us/cm),S3,1805.0
EC (us/cm),S3,1852.0
EC (us/cm),S3,1845.0
EC (us/cm),S3,1703.0
EC (us/cm),S3,1754.0
EC (us/cm),S3,1803.0
EC (us/cm),S3,1728.0
EC (us/cm),S3,1702.0
EC (us/cm),S3,1759.0
EC (us/cm),S3,1727.0
EC (us/cm),S3,1827.0
EC (us/cm),S3,1850.0
EC (us/cm),S3,1743.0
EC (us/cm),S3,1695.0
EC (us/cm),S3,1682.0
EC (us/cm),S3,1656.0
EC (us/cm),S3,1694.0
EC (us/cm),S3,1661.0
EC (us/cm),S3,1645.0
EC (us/cm),S3,1656.0
EC (us/cm),S3,1681.0
EC (us/cm),S3,1676.0
EC (us/cm),S3,1681.0
EC (us/cm),S3,1659.0
EC (us/cm),S3,1645.0
EC (us/cm),S3,1664.0
EC (us/cm),S3,1688.0
EC (us/cm),S3,1650.0
EC (us/cm),S3,1643.0
EC (us/cm),S3,1592.0
EC (us/cm),S3,1484.0
EC (us/cm),S3,1630.0
EC (us/cm),S3,1552.0
EC (us/cm),S3,1568.0
EC (us/cm),S3,1489.0
EC (us/cm),S3,1476.0
EC (us/cm),S3,1546.0
EC (us/cm),S3,1624.0
EC (us/cm),S3,1501.0
EC (us/cm),S3,1491.0
EC (us/cm),S3,1603.0
EC (us/cm),S3,1581.0
EC (us/cm),S3,1640.0
EC (us/cm),S3,1579.0
EC (us/cm),S3,1446.0
EC (us/cm),S3,1308.0
EC (us/cm),S3,1329.0
EC (us/cm),S3,1439.0
EC (us/cm),S3,1420.0
EC (us/cm),S3,1405.0
EC (us/cm),S3,1386.0
EC (us/cm),S3,1303.0
EC (us/cm),S3,1386.0
EC (us/cm),S3,1426.0
EC (us/cm),S3,1383.0
EC (us/cm),S3,1445.0
EC (us/cm),S3,1355.0
EC (us/cm),S3,1335.0
EC (us/cm),S3,1433.0
EC (us/cm),S3,1297.0
EC (us/cm),S3,1324.0
EC (us/cm),S3,1317.0
EC (us/cm),S3,1322.0
EC (us/cm),S3,1306.0
EC (us/cm),S3,1334.0
EC (us/cm),S3,1326.0
EC (us/cm),S3,1311.0
EC (us/cm),S3,1306.0
EC (us/cm),S3,1303.0
EC (us/cm),S3,1327.0
EC (us/cm),S3,1339.0
EC (us/cm),S3,1342.0
EC (us/cm),S3,1321.0
EC (us/cm),S3,1299.0
EC (us/cm),S3,1352.0
EC (us/cm),S3,1327.0
EC (us/cm),S3,1350.0
EC (us/cm),S3,1329.0
EC (us/cm),S3,1321.0
EC (us/cm),S3,1319.0
EC (us/cm),S3,1311.0
EC (us/cm),S3,1314.0
EC (us/cm),S3,1325.0
EC (us/cm),S3,1329.0
EC (us/cm),S3,1313.0
EC (us/cm),S3,1306.0
EC (us/cm),S3,1307.0
EC (us/cm),S3,1321.0
EC (us/cm),S3,1345.0
EC (us/cm),S3,1304.0
EC (us/cm),S3,1266.0
EC (us/cm),S3,1158.0
EC (us/cm),S3,1297.0
EC (us/cm),S3,1171.0
EC (us/cm),S3,1157.0
EC (us/cm),S3,1075.0
EC (us/cm),S3,1076.0
EC (us/cm),S3,1126.0
EC (us/cm),S3,1118.0
EC (us/cm),S3,1105.0
EC (us/cm),S3,1112.0
EC (us/cm),S3,1284.0
EC (us/cm),S3,1092.0
EC (us/cm),S3,1189.0
EC (us/cm),S3,1101.0
EC (us/cm),S3,1039.0
EC (us/cm),S3,1266.0
EC (us/cm),S3,1158.0
EC (us/cm),S3,1297.0
EC (us/cm),S3,1171.0
EC (us/cm),S3,1157.0
EC (us/cm),S3,1075.0
EC (us/cm),S3,1076.0
EC (us/cm),S3,1126.0
EC (us/cm),S3,1118.0
EC (us/cm),S3,1105.0
EC (us/cm),S3,1112.0
EC (us/cm),S3,1284.0
EC (us/cm),S3,1092.0
EC (us/cm),S3,1189.0
EC (us/cm),S3,1019.0
EC (us/cm),S3,964.0
EC (us/cm),S3,957.0
EC (us/cm),S3,936.0
EC (us/cm),S3,958.0
EC (us/cm),S3,872.0
EC (us/cm),S3,864.0
EC (us/cm),S3,840.0
EC (us/cm),S3,918.0
EC (us/cm),S3,862.0
EC (us/cm),S3,920.0
EC (us/cm),S3,915.0
EC (us/cm),S3,871.0
EC (us/cm),S3,982.0
EC (us/cm),S3,843.0
EC (us/cm),S3,992.0
EC (us/cm),S3,839.0
EC (us/cm),S3,895.0
EC (us/cm),S3,841.0
EC (us/cm),S3,906.0
EC (us/cm),S3,938.0
EC (us/cm),S3,905.0
EC (us/cm),S3,867.0
EC (us/cm),S3,891.0
EC (us/cm),S3,846.0
EC (us/cm),S3,899.0
EC (us/cm),S3,938.0
EC (us/cm),S3,848.0
EC (us/cm),S3,917.0
EC (us/cm),S3,851.0
EC (us/cm),S3,875.0
EC (us/cm),S3,945.0
EC (us/cm),S3,1022.0
EC (us/cm),S3,1172.0
EC (us/cm),S3,1117.0
EC (us/cm),S3,990.0
EC (us/cm),S3,1199.0
EC (us/cm),S3,1111.0
EC (us/cm),S3,1234.0
EC (us/cm),S3,1220.0
EC (us/cm),S3,1214.0
EC (us/cm),S3,1173.0
EC (us/cm),S3,1113.0
EC (us/cm),S3,1122.0
EC (us/cm),S3,1220.0
EC (us/cm),S3,962.0
EC (us/cm),S3,1234.0
EC (us/cm),S3,1435.0
EC (us/cm),S3,1246.0
EC (us/cm),S3,1477.0
EC (us/cm),S3,1393.0
EC (us/cm),S3,1262.0
EC (us/cm),S3,1367.0
EC (us/cm),S3,1457.0
EC (us/cm),S3,1498.0
EC (us/cm),S3,1365.0
EC (us/cm),S3,1472.0
EC (us/cm),S3,1261.0
EC (us/cm),S3,1305.0
EC (us/cm),S3,1268.0
EC (us/cm),S3,1245.0
EC (us/cm),S3,1498.0
EC (us/cm),S3,1590.0
EC (us/cm),S3,1521.0
EC (us/cm),S3,1570.0
EC (us/cm),S3,1577.0
EC (us/cm),S3,1595.0
EC (us/cm),S3,1502.0
EC (us/cm),S3,1507.0
EC (us/cm),S3,1505.0
EC (us/cm),S3,1577.0
EC (us/cm),S3,1575.0
EC (us/cm),S3,1576.0
EC (us/cm),S3,1569.0
EC (us/cm),S3,1617.0
EC (us/cm),S3,1609.0
EC (us/cm),S3,1546.0
EC (us/cm),S3,1619.0
EC (us/cm),S3,1618.0
EC (us/cm),S3,1614.0
EC (us/cm),S3,1614.0
EC (us/cm),S3,1616.0
EC (us/cm),S3,1614.0
EC (us/cm),S3,1612.0
EC (us/cm),S3,1618.0
EC (us/cm),S3,1613.0
EC (us/cm),S3,1617.0
EC (us/cm),S3,1614.0
EC (us/cm),S3,1617.0
EC (us/cm),S3,1618.0
EC (us/cm),S3,1618.0
EC (us/cm),S3,1617.0
EC (us/cm),S3,1610.0
EC (us/cm),S3,1637.0
EC (us/cm),S3,1630.0
EC (us/cm),S3,1646.0
EC (us/cm),S3,1643.0
EC (us/cm),S3,1647.0
EC (us/cm),S3,1649.0
EC (us/cm),S3,1616.0
EC (us/cm),S3,1625.0
EC (us/cm),S3,1639.0
EC (us/cm),S3,1612.0
EC (us/cm),S3,1612.0
EC (us/cm),S3,1646.0
EC (us/cm),S3,1616.0
EC (us/cm),S3,1637.0
EC (us/cm),S4,1695.0
EC (us/cm),S4,1773.0
EC (us/cm),S4,1737.0
EC (us/cm),S4,1743.0
EC (us/cm),S4,1787.0
EC (us/cm),S4,1768.0
EC (us/cm),S4,1733.0
EC (us/cm),S4,1770.0
EC (us/cm),S4,1737.0
EC (us/cm),S4,1752.0
EC (us/cm),S4,1766.0
EC (us/cm),S4,1781.0
EC (us/cm),S4,1711.0
EC (us/cm),S4,1735.0
EC (us/cm),S4,1769.0
EC (us/cm),S4,1789.0
EC (us/cm),S4,1866.0
EC (us/cm),S4,1791.0
EC (us/cm),S4,1790.0
EC (us/cm),S4,1913.0
EC (us/cm),S4,1812.0
EC (us/cm),S4,1845.0
EC (us/cm),S4,1832.0
EC (us/cm),S4,1920.0
EC (us/cm),S4,1797.0
EC (us/cm),S4,1812.0
EC (us/cm),S4,1807.0
EC (us/cm),S4,1873.0
EC (us/cm),S4,1889.0
EC (us/cm),S4,1820.0
EC (us/cm),S4,1850.0
EC (us/cm),S4,1921.0
EC (us/cm),S4,1970.0
EC (us/cm),S4,1964.0
EC (us/cm),S4,1928.0
EC (us/cm),S4,1959.0
EC (us/cm),S4,1989.0
EC (us/cm),S4,2015.0
EC (us/cm),S4,1983.0
EC (us/cm),S4,1923.0
EC (us/cm),S4,1976.0
EC (us/cm),S4,1938.0
EC (us/cm),S4,1986.0
EC (us/cm),S4,1958.0
EC (us/cm),S4,1955.0
EC (us/cm),S4,1935.0
EC (us/cm),S4,2019.0
EC (us/cm),S4,1948.0
EC (us/cm),S4,2005.0
EC (us/cm),S4,1954.0
EC (us/cm),S4,1872.0
EC (us/cm),S4,1823.0
EC (us/cm),S4,2005.0
EC (us/cm),S4,1849.0
EC (us/cm),S4,1930.0
EC (us/cm),S4,1981.0
EC (us/cm),S4,1975.0
EC (us/cm),S4,1956.0
EC (us/cm),S4,1876.0
EC (us/cm),S4,1999.0
EC (us/cm),S4,1930.0
EC (us/cm),S4,1961.0
EC (us/cm),S4,1795.0
EC (us/cm),S4,1788.0
EC (us/cm),S4,1760.0
EC (us/cm),S4,1765.0
EC (us/cm),S4,1779.0
EC (us/cm),S4,1766.0
EC (us/cm),S4,1768.0
EC (us/cm),S4,1766.0
EC (us/cm),S4,1777.0
EC (us/cm),S4,1771.0
EC (us/cm),S4,1780.0
EC (us/cm),S4,1790.0
EC (us/cm),S4,1771.0
EC (us/cm),S4,1759.0
EC (us/cm),S4,1750.0
EC (us/cm),S4,1739.0
EC (us/cm),S4,1736.0
EC (us/cm),S4,1750.0
EC (us/cm),S4,1742.0
EC (us/cm),S4,1729.0
EC (us/cm),S4,1737.0
EC (us/cm),S4,1734.0
EC (us/cm),S4,1734.0
EC (us/cm),S4,1743.0
EC (us/cm),S4,1728.0
EC (us/cm),S4,1747.0
EC (us/cm),S4,1740.0
EC (us/cm),S4,1739.0
EC (us/cm),S4,1726.0
EC (us/cm),S4,1770.0
EC (us/cm),S4,1746.0
EC (us/cm),S4,1798.0
EC (us/cm),S4,1790.0
EC (us/cm),S4,1773.0
EC (us/cm),S4,1733.0
EC (us/cm),S4,1730.0
EC (us/cm),S4,1750.0
EC (us/cm),S4,1734.0
EC (us/cm),S4,1743.0
EC (us/cm),S4,1780.0
EC (us/cm),S4,1796.0
EC (us/cm),S4,1729.0
EC (us/cm),S4,1775.0
EC (us/cm),S4,1813.0
EC (us/cm),S4,1821.0
EC (us/cm),S4,1814.0
EC (us/cm),S4,1876.0
EC (us/cm),S4,1882.0
EC (us/cm),S4,1868.0
EC (us/cm),S4,1843.0
EC (us/cm),S4,1828.0
EC (us/cm),S4,1868.0
EC (us/cm),S4,1872.0
EC (us/cm),S4,1822.0
EC (us/cm),S4,1872.0
EC (us/cm),S4,1846.0
EC (us/cm),S4,1871.0
EC (us/cm),S4,1887.0
EC (us/cm),S4,1846.0
EC (us/cm),S4,1902.0
EC (us/cm),S4,1954.0
EC (us/cm),S4,1955.0
EC (us/cm),S4,1955.0
